transaction_id,transaction_amount,transaction_hour,distance_from_home_km,merchant_risk_score,transactions_last_24h,device_change_count,account_age_days,failed_attempts,international_transaction,actual_anomaly,transaction_datetime
TXN005197,64.65958546964377,14,9.510903468119324,0.19943044069340915,6,0,1817,0,0,0,2026-03-15 14:01:00
TXN001113,58.29661471005965,14,7.209465371308423,0.3056688297151794,2,0,277,0,0,0,2026-03-11 14:52:00
TXN002689,54.15837594941802,21,3.170789894763893,0.3645861374100783,4,0,2257,0,0,0,2026-02-18 21:40:00
TXN006473,36.02053542721984,10,5.50875428243218,0.4316603324075045,4,0,435,1,0,0,2026-01-08 10:17:00
TXN008820,39.40367171838075,14,3.346174614255512,0.13105953404440854,4,1,1429,0,0,0,2026-03-20 14:47:00
TXN007808,101.49388663491638,15,6.654601100487228,0.18023333825737442,5,0,1861,1,0,0,2026-03-20 15:11:00
TXN003411,21.35514913300758,13,10.777016033324614,0.39784850985891984,5,0,1012,0,0,0,2026-03-21 13:23:00
TXN000081,28.709074943465943,15,2.577403207322067,0.4505650749910727,2,1,1455,0,0,0,2026-03-15 15:20:00
TXN004614,23.73514221002829,22,16.189392585064276,0.4067246505912495,3,0,2336,0,0,0,2026-03-27 22:32:00
TXN001374,11.60208810982369,7,19.994441867954574,0.3092501788914006,5,0,501,0,0,0,2026-01-11 07:46:00
TXN001510,86.52163970806139,19,10.999315699990811,0.23884408129344786,1,0,247,1,0,0,2026-03-18 19:25:00
TXN006443,13.474897296277858,21,6.036160303904281,0.2636723793446882,5,0,1359,0,0,0,2026-03-31 21:01:00
TXN003071,14.511409139577353,20,21.020759383884137,0.2546584862102645,1,0,2121,0,0,0,2026-03-09 20:13:00
TXN003016,65.03634406926668,18,4.519533130229251,0.32934494417182647,5,1,240,0,0,0,2026-01-13 18:43:00
TXN004823,19.111924929268675,21,1.8660790797224125,0.235299767889606,2,0,1331,0,0,0,2026-01-12 21:15:00
TXN007822,57.666524197964904,7,8.113709032723115,0.28910327428315796,2,0,803,0,1,0,2026-01-23 07:10:00
TXN000093,20.98201178497221,7,8.098040850511506,0.05913887731232759,1,0,2385,0,0,0,2026-02-25 07:00:00
TXN009421,40.04071243526332,18,2.0740051025755175,0.438980402373188,2,2,578,1,0,0,2026-02-06 18:45:00
TXN006600,102.67944658556586,12,6.279195661149269,0.21009370776899866,6,0,2009,0,0,0,2026-03-01 12:33:00
TXN004443,47.4049134060519,22,7.098585066151877,0.18535276492104996,2,1,1580,0,0,0,2026-02-15 22:51:00
TXN007602,23.78580624579949,15,4.973019401492733,0.15935922054996465,3,0,90,0,0,0,2026-03-28 15:32:00
TXN003835,17.626778135907095,10,4.425272845275661,0.3405758878014865,3,1,34,1,0,0,2026-02-10 10:45:00
TXN009702,489.6322639487932,5,78.99070165186241,0.8588369792912538,18,8,471,5,1,1,2026-01-19 05:57:00
TXN004322,30.885224629739028,9,10.09742145378336,0.28503481790780116,4,0,1386,0,0,0,2026-02-26 09:02:00
TXN003394,31.52614990597756,12,1.4180840215948527,0.382628294418567,5,1,985,0,1,0,2026-03-11 12:59:00
TXN004752,28.03398331965195,13,18.425744580383302,0.4179612380529802,5,2,1354,2,0,0,2026-01-20 13:05:00
TXN007229,36.760447141876824,9,1.2597771862533846,0.28791730842353863,6,0,296,0,0,0,2026-01-21 09:04:00
TXN009191,17.980406572698065,21,0.7777114705550454,0.36508656520807536,5,0,1849,0,0,0,2026-03-24 21:42:00
TXN002361,16.96086310479274,7,2.4882255386433085,0.07306880908173197,2,0,2384,0,0,0,2026-01-24 07:01:00
TXN001148,12.987234666635516,9,1.3245790317157355,0.2768362179094225,3,0,1564,1,0,0,2026-03-02 09:41:00
TXN005666,13.019327547598122,10,7.784667054171996,0.37636039515982794,3,0,1888,1,0,0,2026-03-05 10:40:00
TXN008075,8.610385852518677,17,2.138954116037474,0.26962807502417313,2,1,2455,0,0,0,2026-01-01 17:52:00
TXN004943,34.947298544794926,19,15.0208239670469,0.23499038105115355,3,2,378,1,0,0,2026-03-23 19:33:00
TXN003663,42.21081905154625,12,2.109758694348482,0.38948291688568254,7,1,2385,1,0,0,2026-02-07 12:52:00
TXN001563,6.849966973136529,8,3.28997366715694,0.1694086033618804,7,1,230,0,0,0,2026-03-22 08:26:00
TXN004113,91.21441738272215,10,1.1960878388162492,0.2622323720823893,2,1,969,0,0,0,2026-01-15 10:14:00
TXN009050,59.31832414776978,22,7.9025617629552825,0.40957603983433905,3,0,2189,0,1,0,2026-01-19 22:46:00
TXN009276,9.841859025517047,9,14.446263752668145,0.26782441241419686,5,0,383,0,0,0,2026-03-25 09:25:00
TXN008538,99.8286740131114,19,2.3873845342733526,0.449648970193035,4,0,485,0,1,0,2026-02-06 19:46:00
TXN000795,16.400523396385182,19,8.791844824454184,0.23773347355682548,4,0,1428,0,0,0,2026-01-13 19:53:00
TXN005854,17.530067448106035,20,3.1407073433153485,0.2889631386099617,6,0,1276,0,0,0,2026-03-04 20:19:00
TXN007619,14.105579883707556,12,0.8157981280903117,0.11213023201827083,2,1,2240,0,0,0,2026-03-25 12:03:00
TXN001594,59.59416381479526,7,3.397298019698095,0.5707357324814701,3,0,963,0,0,0,2026-03-19 07:41:00
TXN007418,18.310025540884805,12,15.48739018917661,0.3597574461209829,5,0,2384,1,0,0,2026-02-06 12:48:00
TXN005267,67.34774426619008,8,6.2243405976126915,0.18948939611108187,3,2,88,0,0,0,2026-01-18 08:22:00
TXN007147,48.58260283107148,14,6.007593869290166,0.4068389025079459,4,0,424,0,0,0,2026-03-13 14:57:00
TXN000089,23.468424222850174,11,6.031358032067867,0.05611957506721216,1,0,2189,0,0,0,2026-02-04 11:11:00
TXN008695,32.379750540649944,18,2.7128288484023884,0.3314206760717677,2,2,2433,1,0,0,2026-01-20 18:38:00
TXN009732,55.81757911644844,2,96.0395658166702,0.5647327180470239,16,4,213,3,1,1,2026-01-04 02:37:00
TXN009446,10.69069344229722,20,6.3820358972019235,0.340393244021559,6,0,1067,0,0,0,2026-01-13 20:09:00
TXN006754,42.0031237685952,19,8.755956380200043,0.28190114510061576,4,0,1306,0,0,0,2026-01-31 19:39:00
TXN003502,22.026499696070054,19,8.252250767351455,0.2784627964843877,3,0,1308,0,0,0,2026-01-04 19:36:00
TXN002234,59.1566062095418,19,11.127202579818029,0.299239773137081,6,0,1552,3,0,0,2026-02-06 19:34:00
TXN002803,41.56963679221669,22,3.150990167192683,0.2506032152769702,4,0,2356,0,0,0,2026-01-16 22:23:00
TXN004424,61.24090008795773,19,2.9019068981179013,0.3962460958495124,5,1,886,1,0,0,2026-03-02 19:15:00
TXN005663,33.274313831458755,22,8.963786710500935,0.2772203425408033,5,2,1649,0,1,0,2026-03-05 22:29:00
TXN007170,33.9558400959387,18,25.557954690074787,0.2105756564342491,6,0,2147,0,0,0,2026-03-06 18:28:00
TXN008337,17.625093227002193,12,5.782570308785576,0.27845601629601047,2,1,2450,0,1,0,2026-01-28 12:37:00
TXN002148,19.326494642075655,11,6.213977128073672,0.3432675602082654,5,1,2024,1,0,0,2026-02-09 11:51:00
TXN007969,25.454257132692955,8,9.650075261307062,0.21243505455897677,3,0,110,0,0,0,2026-03-03 08:53:00
TXN006551,32.76808336666893,7,6.075851425154249,0.17241244721472437,3,0,619,1,0,0,2026-02-25 07:39:00
TXN007643,24.83656493090295,16,14.075723521646356,0.25196374856668263,4,0,2252,0,0,0,2026-03-31 16:38:00
TXN006164,12.22964741860525,17,19.87083923573304,0.38218272951354926,5,0,1879,0,0,0,2026-03-08 17:45:00
TXN001495,90.23085747444571,11,5.765967001978911,0.12037638584886651,7,1,1940,1,0,0,2026-03-22 11:49:00
TXN007696,85.29708765349113,10,16.728477128662032,0.4196898631741001,4,0,981,0,0,0,2026-03-04 10:59:00
TXN007094,71.83123742419957,22,7.715960547051612,0.19663371153348938,3,2,705,0,0,0,2026-01-26 22:23:00
TXN001409,26.84979282076858,19,6.933917244744117,0.31400223501880076,5,0,2380,0,0,0,2026-01-12 19:59:00
TXN006691,45.03970997903365,7,2.2552883145952953,0.33069665903152945,4,0,515,0,0,0,2026-02-13 07:26:00
TXN003401,45.57818232638221,20,6.96736369940286,0.44075744062407246,4,0,2140,0,0,0,2026-02-16 20:58:00
TXN000109,39.150287030568535,10,7.418661021357082,0.0971581291481996,3,0,1213,0,0,0,2026-01-10 10:12:00
TXN005636,52.434828352244686,13,1.8676107082735753,0.3563959475308346,4,0,1695,1,0,0,2026-02-26 13:31:00
TXN008482,32.42362509566733,7,20.228035795215177,0.4477119096870481,3,0,1422,1,0,0,2026-01-09 07:24:00
TXN006604,43.558985429164295,13,5.227744253188891,0.18483023527232428,8,1,97,0,0,0,2026-01-20 13:45:00
TXN001091,31.60954656264908,22,9.47274395318657,0.32604287128014364,3,0,1762,2,1,0,2026-02-03 22:24:00
TXN005560,54.80737849901696,20,5.317685668908585,0.4826591228824719,5,0,1968,1,0,0,2026-02-08 20:31:00
TXN009412,18.361163165163514,14,1.5463153061388846,0.01953736974551834,3,0,1171,0,0,0,2026-03-09 14:57:00
TXN008143,12.932922185806104,12,2.251461459175342,0.17420370541197508,4,0,2071,0,0,0,2026-02-09 12:16:00
TXN008664,97.66967108861277,17,8.011647659037045,0.3239225981309858,3,0,438,0,0,0,2026-01-02 17:43:00
TXN006596,78.51643257698014,14,14.549212022746277,0.4249104122004691,5,0,2228,0,0,0,2026-03-02 14:59:00
TXN000624,79.40195816690883,15,3.7511877555941373,0.3448248122857234,2,0,1426,2,0,0,2026-01-15 15:15:00
TXN006871,43.20223413138571,15,3.086152662625658,0.31111851703568516,2,1,288,2,0,0,2026-01-24 15:02:00
TXN004814,19.637353246474856,20,18.449522817802904,0.19487663166772565,1,1,2403,0,0,0,2026-02-20 20:49:00
TXN006553,42.875821482682504,7,7.141411499298228,0.3870821895009485,4,0,2406,1,0,0,2026-02-17 07:43:00
TXN007530,8.739400409784865,15,21.968505290446686,0.0,2,0,2318,0,0,0,2026-02-07 15:52:00
TXN005796,30.90672635092128,22,1.8226749744086383,0.41386347755674435,6,0,2144,1,0,0,2026-01-31 22:30:00
TXN007437,20.04235185375468,14,2.6994188072353693,0.44205579580654525,2,0,709,1,0,0,2026-03-25 14:14:00
TXN004218,24.21209057144569,8,2.5523159036961265,0.1921585486038323,4,1,608,0,0,0,2026-02-23 08:54:00
TXN005941,14.033243758635276,21,0.5793535236776394,0.19625751703773672,5,0,2095,0,0,0,2026-03-18 21:36:00
TXN008501,168.77083494667804,12,2.250014396580688,0.2578546714109118,3,1,1609,0,0,0,2026-01-31 12:35:00
TXN006429,79.78378973619147,16,10.716368922798571,0.4000269100669511,3,1,1454,0,0,0,2026-03-11 16:03:00
TXN006827,12.527146396565014,13,1.6132146353707142,0.30294542513392064,5,2,341,1,0,0,2026-01-04 13:30:00
TXN004131,28.275910433613845,22,1.6940698713616902,0.5400176468620878,2,1,919,0,0,0,2026-01-04 22:01:00
TXN007802,21.28648680686371,14,11.89314213841487,0.3065976305134395,4,0,1887,0,1,0,2026-01-22 14:32:00
TXN007754,20.67324382886323,16,3.443292575078849,0.2452679679721344,6,0,580,0,0,0,2026-03-02 16:10:00
TXN004722,46.372035977558056,19,2.5616581075162626,0.27860985033053565,5,2,67,0,0,0,2026-03-02 19:11:00
TXN001651,48.26764993168517,8,18.005461313823606,0.33508083538760436,4,0,82,0,0,0,2026-02-12 08:35:00
TXN004141,49.51502177381922,16,10.94335897184025,0.2761241320273373,7,0,1063,1,0,0,2026-03-20 16:00:00
TXN001618,20.314518296399417,14,15.663130803084261,0.2041560881081258,5,0,1542,0,0,0,2026-02-06 14:03:00
TXN002030,24.057251754121538,14,5.041885355488312,0.3813799228350042,5,0,392,1,0,0,2026-03-04 14:27:00
TXN008518,76.51462160244594,20,4.764990362347716,0.36563257207592725,10,0,938,0,0,0,2026-01-16 20:55:00
TXN004576,28.674298863390447,14,2.0450110243481694,0.20467185496321455,5,0,1325,0,0,0,2026-02-07 14:17:00
TXN003993,9.169960224665529,19,2.6235589330243934,0.48739329366215633,2,0,523,0,0,0,2026-03-15 19:07:00
TXN007377,44.78007583989062,20,7.258412219940351,0.21604219402622837,6,1,734,0,0,0,2026-01-03 20:48:00
TXN006150,39.151571311769686,7,5.2106025464079115,0.46148930413749445,2,0,121,0,0,0,2026-03-25 07:28:00
TXN004909,39.41310458221616,15,0.9354617408745383,0.3669643114910529,3,2,760,0,0,0,2026-02-15 15:50:00
TXN005027,16.93228095230888,12,10.564668029514662,0.36452888992032745,7,0,1025,1,0,0,2026-03-21 12:16:00
TXN008261,23.63870241466925,9,9.632715230004488,0.16534954842950197,1,0,114,0,0,0,2026-02-12 09:46:00
TXN004732,32.05899822513975,21,11.299392502225752,0.24246264859580446,3,0,2088,1,0,0,2026-01-16 21:48:00
TXN007549,53.56862988461395,19,5.835181932075678,0.18570849140741186,3,0,468,0,0,0,2026-01-03 19:53:00
TXN008135,12.247459915407111,22,5.511590080178777,0.19188119829730144,3,1,2018,0,0,0,2026-03-30 22:39:00
TXN001607,35.86406091661505,13,4.195364014643205,0.48399796819756946,4,1,1853,1,0,0,2026-02-14 13:49:00
TXN004774,33.53527280672549,22,10.622403153370445,0.37065639286767804,7,0,2196,0,0,0,2026-03-24 22:19:00
TXN008110,43.36314558811839,16,11.416013749014539,0.331689520020809,8,0,177,0,0,0,2026-01-26 16:58:00
TXN006952,70.89918662007847,22,3.488916780286385,0.16080430625033612,4,1,1522,1,0,0,2026-03-13 22:59:00
TXN006005,28.81229765861528,22,2.6431059348536072,0.1851836543275479,4,1,388,0,0,0,2026-01-20 22:26:00
TXN007729,42.191607261861705,14,6.6878533108078475,0.3253562714518888,3,0,454,1,0,0,2026-03-20 14:32:00
TXN003542,85.04248326817898,17,6.01222824832709,0.2670489304797391,4,0,347,0,0,0,2026-01-09 17:37:00
TXN000389,61.42245560891016,15,11.237030571151811,0.483484518029065,2,1,184,0,0,0,2026-01-19 15:37:00
TXN001795,38.0377013380188,18,8.920414960217016,0.39493818313257734,4,0,716,1,0,0,2026-01-25 18:41:00
TXN008732,30.416329356311216,15,2.713382131817966,0.24949460863403278,5,0,2213,0,0,0,2026-01-23 15:24:00
TXN004920,76.72936099501065,18,11.220074161468794,0.2608747981089281,3,0,962,1,0,0,2026-01-14 18:08:00
TXN005538,26.31408260866453,20,4.093015962868072,0.12589670908775044,7,0,1076,0,0,0,2026-01-18 20:11:00
TXN003873,16.227552881343392,9,8.924487763257998,0.25315536321116083,3,0,2325,0,0,0,2026-02-11 09:53:00
TXN008869,34.08845989875129,11,9.281880761543142,0.43624057342123584,3,0,1251,0,0,0,2026-01-19 11:04:00
TXN002255,14.67204908698007,16,10.963893047488815,0.09583777744769872,4,0,785,0,0,0,2026-01-06 16:49:00
TXN003413,120.8451104213399,15,5.88269113575865,0.2601163124507637,2,0,256,0,0,0,2026-01-25 15:36:00
TXN005460,29.013181415805935,18,1.1416804019609121,0.30428240387010347,3,0,1746,0,0,0,2026-02-21 18:26:00
TXN004956,13.422814386124655,22,7.41365013640515,0.08859792471706587,4,1,1472,0,0,0,2026-02-24 22:13:00
TXN007397,81.66552466350113,20,11.739642625024969,0.34356167145977395,2,1,2155,0,1,0,2026-03-11 20:41:00
TXN005415,20.881628384490188,10,1.971146324702002,0.4219668985775378,5,1,1880,0,0,0,2026-01-25 10:33:00
TXN007400,80.44648660025663,10,0.8423795731405769,0.3064411186602212,4,0,55,0,0,0,2026-03-05 10:21:00
TXN007415,146.60090014430233,22,6.999338794474578,0.19752865158358895,4,1,1710,2,0,0,2026-02-18 22:50:00
TXN009101,26.530356193064986,7,3.856623307055367,0.30171765855842586,6,0,1399,0,0,0,2026-03-20 07:22:00
TXN004852,173.6177963773547,22,3.4020684698576837,0.13408628057330357,3,0,2366,0,0,0,2026-01-19 22:09:00
TXN002026,37.31898595887028,14,5.928268288054983,0.20027191240534742,3,0,1881,1,0,0,2026-01-04 14:25:00
TXN002616,51.132551889111845,10,4.684887556105108,0.46803543997877994,3,1,562,0,0,0,2026-02-27 10:27:00
TXN007389,44.055384759836876,15,11.400883650331023,0.34878371815717185,6,0,1190,0,0,0,2026-02-23 15:34:00
TXN002927,30.7057864937571,22,8.342477477444882,0.2889253153300324,3,0,697,1,0,0,2026-01-21 22:32:00
TXN001122,71.63399119066187,7,17.376979913927375,0.36528216076393116,6,0,1918,0,0,0,2026-03-14 07:10:00
TXN002911,23.383536197703474,9,4.759649376149528,0.49729623400606304,4,0,2282,1,0,0,2026-01-18 09:59:00
TXN008147,49.798868934717156,8,3.579629805843627,0.22346296873339772,3,0,2237,2,0,0,2026-02-16 08:45:00
TXN007384,19.739213860066666,9,8.5803619942661,0.2171527525471193,7,0,2387,0,0,0,2026-02-25 09:52:00
TXN003483,26.183989461528167,10,3.2988075829920604,0.27694755281735406,4,1,2168,0,0,0,2026-03-10 10:01:00
TXN000796,65.66390311665704,8,8.75217759292968,0.03359261983383288,6,0,813,0,1,0,2026-01-06 08:46:00
TXN001576,32.3570859292932,9,3.020025739551723,0.1960280421019303,4,0,254,1,0,0,2026-03-21 09:57:00
TXN006177,29.902253980270252,17,2.269438187430883,0.4877456662028675,4,0,503,0,0,0,2026-02-22 17:38:00
TXN006267,34.73225812596666,21,14.85346606447668,0.2591557092801237,7,0,1658,1,0,0,2026-03-01 21:47:00
TXN002459,45.82342034650449,20,8.536002581928111,0.26452577601495,5,0,2376,0,0,0,2026-03-18 20:38:00
TXN003313,128.50021560568547,10,2.357649814880965,0.43887579117666153,5,1,2492,0,0,0,2026-03-24 10:44:00
TXN001254,42.23024921918297,21,2.556104895221761,0.38314605624610093,4,0,1141,0,0,0,2026-02-04 21:10:00
TXN006835,42.55854086121767,21,3.9892948856830475,0.3792194930785467,7,0,2423,0,0,0,2026-03-23 21:30:00
TXN008795,15.594337671982764,10,4.419063322695327,0.30101306410513473,4,0,1177,0,0,0,2026-01-18 10:33:00
TXN003838,42.38730739057053,9,9.798208604587495,0.26772401743864294,4,0,981,0,0,0,2026-01-21 09:05:00
TXN004399,66.82227201965377,14,5.070012820863944,0.221169691084651,5,1,1238,0,0,0,2026-02-21 14:51:00
TXN003596,69.76877539440406,13,3.431697253800394,0.24349080312229485,3,1,1094,0,1,0,2026-01-17 13:56:00
TXN006622,37.533110730689664,21,5.603897068328832,0.40145309249744543,5,1,2258,0,0,0,2026-01-14 21:51:00
TXN008383,35.17050946508754,7,4.415173814992003,0.2418453081636448,2,0,1087,0,0,0,2026-02-19 07:59:00
TXN002125,33.6025793478498,14,4.005543294135844,0.31206936544087877,5,0,2403,0,0,0,2026-02-28 14:02:00
TXN003239,37.33987567645769,20,2.788078691046238,0.5435963868911854,2,0,1751,0,0,0,2026-01-06 20:51:00
TXN005404,35.13545884579451,16,9.020331675581877,0.4783765584869967,2,0,291,0,0,0,2026-03-16 16:06:00
TXN005999,44.88787772242807,8,13.330592929096923,0.16158964275096155,5,0,1502,1,0,0,2026-03-30 08:36:00
TXN005939,74.36365796081311,14,17.020449054374133,0.30752104808720593,4,0,1693,2,0,0,2026-03-30 14:47:00
TXN002046,68.62589445935858,14,9.542963325841693,0.24215765580355716,4,1,448,1,0,0,2026-03-28 14:13:00
TXN001579,20.542901902702692,7,5.36507601307344,0.27401648078311475,3,0,771,1,0,0,2026-03-07 07:17:00
TXN000015,10.79198154527569,15,3.7993763294074507,0.40399662442670725,4,0,1653,0,0,0,2026-01-29 15:49:00
TXN002674,23.33029646649109,22,4.455483553723342,0.15119927655768797,4,0,1566,0,1,0,2026-02-27 22:55:00
TXN007017,32.368550783902656,12,9.121782397255734,0.2770196104966492,7,0,262,0,0,0,2026-02-20 12:24:00
TXN008721,27.080626262116855,7,5.080368208562547,0.27527735986714563,3,0,1553,0,0,0,2026-03-17 07:44:00
TXN008850,51.157309564465486,18,7.150096373876431,0.40168527164451634,2,1,446,1,0,0,2026-02-12 18:03:00
TXN004813,50.83795934382371,13,3.327330123541824,0.32733093607838587,4,0,181,1,0,0,2026-02-09 13:06:00
TXN001085,42.44707661981537,13,9.038860561032855,0.44539403746964057,5,0,1960,0,0,0,2026-01-16 13:53:00
TXN004984,30.093721707553684,17,18.350547410773945,0.32424297461870827,2,0,2348,0,1,0,2026-02-05 17:51:00
TXN007156,8.61586122816933,11,6.354555712976981,0.08959157580813623,3,1,284,0,0,0,2026-03-07 11:46:00
TXN002885,5.551798072013952,11,9.960509718552924,0.39517018193910614,3,0,2058,1,0,0,2026-01-16 11:29:00
TXN000334,21.324249248237884,7,11.107802247436812,0.4101749804367964,3,1,83,1,0,0,2026-01-24 07:09:00
TXN007205,10.661219463996272,19,8.600084347912754,0.21521118309746962,7,0,1838,2,0,0,2026-02-06 19:05:00
TXN004368,33.820413120609295,13,7.794454944840993,0.47625749682864293,1,0,1870,0,0,0,2026-02-03 13:58:00
TXN003080,28.175601213742937,12,2.7687772929264836,0.21407925583394893,6,1,1475,0,0,0,2026-01-13 12:28:00
TXN007204,19.13453810190927,18,13.985281640294808,0.2623635392184317,7,0,1371,0,1,0,2026-01-05 18:18:00
TXN009910,205.76455927220778,4,204.130274888554,0.8672525365718546,10,3,16,2,1,1,2026-01-30 04:21:00
TXN008865,44.98838389573496,18,17.72770291482872,0.45941583179303414,2,1,1145,1,0,0,2026-01-03 18:43:00
TXN000264,17.015897142585814,13,10.96262421608934,0.4156814821657458,5,0,425,1,0,0,2026-03-05 13:52:00
TXN004338,45.929786138911325,13,4.661526553653381,0.2589594191915062,4,0,1003,1,0,0,2026-02-16 13:08:00
TXN008896,125.1703307809649,11,14.179971167012132,0.29519482232580985,6,1,1455,1,0,0,2026-02-06 11:17:00
TXN008448,139.24620487932322,20,20.197989293528728,0.3467786285698205,11,0,1239,0,0,0,2026-01-09 20:59:00
TXN005904,65.96296724072673,12,5.085789210421358,0.29563082396672824,6,0,845,0,0,0,2026-03-04 12:08:00
TXN001499,64.43394830290319,13,5.310362894487013,0.31053255845913347,3,0,1966,1,0,0,2026-01-10 13:46:00
TXN004191,42.831304623127956,15,0.4150261460261992,0.1979039807204765,2,0,580,0,0,0,2026-03-09 15:29:00
TXN007486,22.024963676413478,7,4.650720154357089,0.46817182263014046,6,0,2409,0,0,0,2026-01-13 07:14:00
TXN009644,579.5758911966038,2,27.831439515223042,0.839142208468492,16,5,287,3,0,1,2026-01-13 02:52:00
TXN008311,18.417009482813494,15,24.107044638628697,0.09679501954252806,8,0,2032,0,0,0,2026-01-28 15:29:00
TXN007591,19.10168265199207,8,13.574762303329976,0.23127590433882012,5,1,2126,0,0,0,2026-02-27 08:35:00
TXN000501,60.46202039802281,10,1.3686470731216782,0.11287156923570346,3,0,2274,1,0,0,2026-02-16 10:09:00
TXN009156,24.51152497987459,19,8.700885197574243,0.3361428792126416,6,0,1377,0,1,0,2026-03-23 19:42:00
TXN009415,14.941585107715738,7,11.452518564350596,0.34174775148794984,7,1,1097,0,1,0,2026-02-03 07:03:00
TXN003096,76.06986585587102,9,12.941010846729544,0.27943401451495004,5,0,1021,0,0,0,2026-03-24 09:23:00
TXN004632,23.323273870784874,17,20.22704756216875,0.3816217289938219,4,1,569,0,1,0,2026-03-19 17:51:00
TXN000368,33.387616257884225,10,5.25426172318751,0.20744033050707456,7,0,1441,0,0,0,2026-01-04 10:18:00
TXN004059,61.88585704540258,18,2.949405736321666,0.31304598260009514,4,2,1252,0,0,0,2026-02-20 18:35:00
